Card ID,Card Name,Card URL,Card Description,Labels,Members,Due Date,Attachment Count,Attachment Links,Checklist Item Total Count,Checklist Item Completed Count,Vote Count,Comment Count,Last Activity Date,List ID,List Name,Board ID,Board Name,Archived,Start Date,Due Complete
64dd5a75a15d398c99ce8217,Pleased 🍓,https://trello.com/c/DT3Klssu/198-pleased-%F0%9F%8D%93,,,,,0,,0,0,0,0,2023-08-21T23:22:28.474Z,645831cacb91118593e7b00e,Today we feel...,643dd6098fc6fd18c0849aee,Barrel of Apprentices - Daily Board,false,,false
64dab65862eb95c3c6dc2a2f,Apathetic 🙃,https://trello.com/c/dd24EnCZ/195-apathetic-%F0%9F%99%83,,,,,0,,0,0,0,0,2023-08-21T23:22:28.474Z,645831cacb91118593e7b00e,Today we feel...,643dd6098fc6fd18c0849aee,Barrel of Apprentices - Daily Board,false,,false
64d965f529652ad531e9ec9b,Pleasant 🌾,https://trello.com/c/NxR0fg5c/193-pleasant-%F0%9F%8C%BE,,,,,0,,0,0,0,0,2023-08-21T23:22:28.641Z,645831cacb91118593e7b00e,Today we feel...,643dd6098fc6fd18c0849aee,Barrel of Apprentices - Daily Board,false,,false
64d42192be7553bc14805ae2,Apathetic 🕳️,https://trello.com/c/29NNI0B8/175-apathetic-%F0%9F%95%B3%EF%B8%8F,,,,,0,,0,0,0,0,2023-08-21T23:22:28.636Z,645831cacb91118593e7b00e,Today we feel...,643dd6098fc6fd18c0849aee,Barrel of Apprentices - Daily Board,false,,false
64d17cc6b905429056d5723b,Pleasant 🌺,https://trello.com/c/4cn4spQS/172-pleasant-%F0%9F%8C%BA,,,,,0,,0,0,0,0,2023-08-21T23:22:28.636Z,645831cacb91118593e7b00e,Today we feel...,643dd6098fc6fd18c0849aee,Barrel of Apprentices - Daily Board,false,,false
64cae5919405430aa91663b1,Focused 🦊,https://trello.com/c/9EHGaj2l/168-focused-%F0%9F%A6%8A,,,,,0,,0,0,0,0,2023-08-21T23:22:28.624Z,645831cacb91118593e7b00e,Today we feel...,643dd6098fc6fd18c0849aee,Barrel of Apprentices - Daily Board,false,,false
64c85587c173d935a902723e,Down 🛗,https://trello.com/c/iG9tgYRZ/163-down-%F0%9F%9B%97,,,,,0,,0,0,0,0,2023-08-21T23:22:28.624Z,645831cacb91118593e7b00e,Today we feel...,643dd6098fc6fd18c0849aee,Barrel of Apprentices - Daily Board,false,,false
64c6f350ccb20d0adb376e43,Annoyed 😫,https://trello.com/c/pHUVSwHG/161-annoyed-%F0%9F%98%AB,,,,,0,,0,0,0,0,2023-08-21T23:22:28.615Z,645831cacb91118593e7b00e,Today we feel...,643dd6098fc6fd18c0849aee,Barrel of Apprentices - Daily Board,false,,false
64bf0870419fdcfb514ebe32,Secure 🔐,https://trello.com/c/ye1Y2NEe/155-secure-%F0%9F%94%90,,,,,0,,0,0,0,0,2023-08-21T23:22:28.615Z,645831cacb91118593e7b00e,Today we feel...,643dd6098fc6fd18c0849aee,Barrel of Apprentices - Daily Board,false,,false
64bdb7aef2ba79ced299c01d,Peeved 🥮,https://trello.com/c/YvhpEq7R/153-peeved-%F0%9F%A5%AE,,,,,0,,0,0,0,0,2023-08-21T23:22:28.600Z,645831cacb91118593e7b00e,Today we feel...,643dd6098fc6fd18c0849aee,Barrel of Apprentices - Daily Board,false,,false
64b86f9cf6664bf9070e746e,Apathetic 🥲,https://trello.com/c/pqQLgO2z/150-apathetic-%F0%9F%A5%B2,,,,,0,,0,0,0,0,2023-08-21T23:22:28.600Z,645831cacb91118593e7b00e,Today we feel...,643dd6098fc6fd18c0849aee,Barrel of Apprentices - Daily Board,false,,false
64b5ccfac884346c971713bb,Grateful 🙏,https://trello.com/c/Z0ENDh2t/147-grateful-%F0%9F%99%8F,,,,,0,,0,0,0,0,2023-08-21T23:22:28.593Z,645831cacb91118593e7b00e,Today we feel...,643dd6098fc6fd18c0849aee,Barrel of Apprentices - Daily Board,false,,false
649b6d7a42f721fda753c91f,Focused 🥸,https://trello.com/c/oICENtOw/130-focused-%F0%9F%A5%B8,,,,,0,,0,0,0,0,2023-08-21T23:22:28.593Z,645831cacb91118593e7b00e,Today we feel...,643dd6098fc6fd18c0849aee,Barrel of Apprentices - Daily Board,false,,false
6493937a0902b9b07a94df42,Nervous 🫨,https://trello.com/c/cumhtK5G/126-nervous-%F0%9F%AB%A8,,,,,0,,0,0,0,0,2023-08-21T23:22:28.583Z,645831cacb91118593e7b00e,Today we feel...,643dd6098fc6fd18c0849aee,Barrel of Apprentices - Daily Board,false,,false
6492743df426394d4a44fbb6,Pleasant 🪴,https://trello.com/c/aZl6j7vY/123-pleasant-%F0%9F%AA%B4,Only adora’s mood,,,,0,,0,0,0,0,2023-08-21T23:22:28.583Z,645831cacb91118593e7b00e,Today we feel...,643dd6098fc6fd18c0849aee,Barrel of Apprentices - Daily Board,false,,false
6490e296b6a038898fb5a5bd,Focused 🔧,https://trello.com/c/RyVcQYYt/121-focused-%F0%9F%94%A7,,,,,0,,0,0,0,0,2023-08-21T23:22:28.576Z,645831cacb91118593e7b00e,Today we feel...,643dd6098fc6fd18c0849aee,Barrel of Apprentices - Daily Board,false,,false
6487a7f8d69b5bf4e839f3f4,Calm 🍵,https://trello.com/c/2F8dyIuA/118-calm-%F0%9F%8D%B5,,,,,0,,0,0,0,0,2023-08-21T23:22:28.576Z,645831cacb91118593e7b00e,Today we feel...,643dd6098fc6fd18c0849aee,Barrel of Apprentices - Daily Board,false,,false
648110fa0d3dfe6d9fc699b0,Bored 🥱,https://trello.com/c/pfh8f3Hi/114-bored-%F0%9F%A5%B1,,,,,0,,0,0,0,0,2023-08-21T23:22:28.565Z,645831cacb91118593e7b00e,Today we feel...,643dd6098fc6fd18c0849aee,Barrel of Apprentices - Daily Board,false,,false
647fcf8a62bba5356ff463b2,Disheartened 🙅🏻‍♀️,https://trello.com/c/ZxQ23Aaq/112-disheartened-%F0%9F%99%85%F0%9F%8F%BB%E2%99%80%EF%B8%8F,,,,,0,,0,0,0,0,2023-08-21T23:22:28.565Z,645831cacb91118593e7b00e,Today we feel...,643dd6098fc6fd18c0849aee,Barrel of Apprentices - Daily Board,false,,false
647e722cb8f9c8d8db958de2,Energized 😩😩😩😩😩😩😩,https://trello.com/c/N6ueE9Wu/109-energized-%F0%9F%98%A9%F0%9F%98%A9%F0%9F%98%A9%F0%9F%98%A9%F0%9F%98%A9%F0%9F%98%A9%F0%9F%98%A9,,,,,0,,0,0,0,0,2023-08-21T23:22:28.559Z,645831cacb91118593e7b00e,Today we feel...,643dd6098fc6fd18c0849aee,Barrel of Apprentices - Daily Board,false,,false
647d1d722bcba84bf94ae0fd,At Ease ⚛️,https://trello.com/c/LG8CKaek/107-at-ease-%E2%9A%9B%EF%B8%8F,,,,,0,,0,0,0,0,2023-08-21T23:22:28.558Z,645831cacb91118593e7b00e,Today we feel...,643dd6098fc6fd18c0849aee,Barrel of Apprentices - Daily Board,false,,false
647928500a4ba7f68eb94072,Easygoing 🐇🥚🍬,https://trello.com/c/9PWvLWJ1/105-easygoing-%F0%9F%90%87%F0%9F%A5%9A%F0%9F%8D%AC,,,,,0,,0,0,0,0,2023-08-21T23:22:28.549Z,645831cacb91118593e7b00e,Today we feel...,643dd6098fc6fd18c0849aee,Barrel of Apprentices - Daily Board,false,,false
6477d744df59053115f0c98e,Happy ❤️🍦,https://trello.com/c/ehB0mMN9/103-happy-%E2%9D%A4%EF%B8%8F%F0%9F%8D%A6,,,,,0,,0,0,0,0,2023-08-21T23:22:28.549Z,645831cacb91118593e7b00e,Today we feel...,643dd6098fc6fd18c0849aee,Barrel of Apprentices - Daily Board,false,,false
6476847d189a0a11e04b92d2,Calm 😌,https://trello.com/c/mSOdGBIA/100-calm-%F0%9F%98%8C,,,,,0,,0,0,0,0,2023-08-21T23:22:28.542Z,645831cacb91118593e7b00e,Today we feel...,643dd6098fc6fd18c0849aee,Barrel of Apprentices - Daily Board,false,,false
647533796fa4415f23a88a6f,Relaxed 🪴,https://trello.com/c/LBtZnTUc/98-relaxed-%F0%9F%AA%B4,,,,,0,,0,0,0,0,2023-08-21T23:22:28.541Z,645831cacb91118593e7b00e,Today we feel...,643dd6098fc6fd18c0849aee,Barrel of Apprentices - Daily Board,false,,false
6473e24a975b70fff684b6b2,Apathetic 😾,https://trello.com/c/Jtql72B3/94-apathetic-%F0%9F%98%BE,,,,,0,,0,0,0,0,2023-08-21T23:22:28.526Z,645831cacb91118593e7b00e,Today we feel...,643dd6098fc6fd18c0849aee,Barrel of Apprentices - Daily Board,false,,false
646fedfeffd2543f4ffcea52,Focused 🔭,https://trello.com/c/dOE9pd0g/89-focused-%F0%9F%94%AD,,,,,0,,0,0,0,0,2023-08-21T23:22:28.526Z,645831cacb91118593e7b00e,Today we feel...,643dd6098fc6fd18c0849aee,Barrel of Apprentices - Daily Board,false,,false
646e9cfeb2205c4d48bdb179,Uneasy ⛵️,https://trello.com/c/IrYL0QUI/87-uneasy-%E2%9B%B5%EF%B8%8F,,,,,0,,0,0,0,0,2023-08-21T23:22:28.524Z,645831cacb91118593e7b00e,Today we feel...,643dd6098fc6fd18c0849aee,Barrel of Apprentices - Daily Board,false,,false
646d4cc99cbbdd0c3c72d2eb,Sad 🤕,https://trello.com/c/npKpHUGq/85-sad-%F0%9F%A4%95,,,,,0,,0,0,0,0,2023-08-21T23:22:28.523Z,645831cacb91118593e7b00e,Today we feel...,643dd6098fc6fd18c0849aee,Barrel of Apprentices - Daily Board,false,,false
646aa89c0cae740c5a186851,Disheartened 💔,https://trello.com/c/Pm2kFyP9/79-disheartened-%F0%9F%92%94,,,,,0,,0,0,0,0,2023-08-21T23:22:28.509Z,645831cacb91118593e7b00e,Today we feel...,643dd6098fc6fd18c0849aee,Barrel of Apprentices - Daily Board,false,,false
64641e59552567b27b446f68,Peeved 👀🍅,https://trello.com/c/HO1rgzZw/74-peeved-%F0%9F%91%80%F0%9F%8D%85,,,,,0,,0,0,0,0,2023-08-21T23:22:28.509Z,645831cacb91118593e7b00e,Today we feel...,643dd6098fc6fd18c0849aee,Barrel of Apprentices - Daily Board,false,,false
6462bf2bc554168455b30de3,Pleasant 🪴,https://trello.com/c/ZFce1P7T/71-pleasant-%F0%9F%AA%B4,,,,,0,,0,0,0,0,2023-08-21T23:22:28.508Z,645831cacb91118593e7b00e,Today we feel...,643dd6098fc6fd18c0849aee,Barrel of Apprentices - Daily Board,false,,false
64616b8b5366e5289d0e5452,Apathetic 🙅🏻,https://trello.com/c/WGRoG9Wb/69-apathetic-%F0%9F%99%85%F0%9F%8F%BB,,,,,0,,0,0,0,0,2023-08-21T23:22:28.507Z,645831cacb91118593e7b00e,Today we feel...,643dd6098fc6fd18c0849aee,Barrel of Apprentices - Daily Board,false,,false
645d778e197b1e67257181c3,Relaxed 🧖‍♀️,https://trello.com/c/7Pgl98pE/68-relaxed-%F0%9F%A7%96%E2%99%80%EF%B8%8F,,,,,0,,0,0,0,0,2023-08-21T23:22:28.493Z,645831cacb91118593e7b00e,Today we feel...,643dd6098fc6fd18c0849aee,Barrel of Apprentices - Daily Board,false,,false
645c276ba4a6b93ab072f63a,Relaxed 🛀,https://trello.com/c/AfjG71lD/65-relaxed-%F0%9F%9B%80,,,,,0,,0,0,0,0,2023-08-21T23:22:28.493Z,645831cacb91118593e7b00e,Today we feel...,643dd6098fc6fd18c0849aee,Barrel of Apprentices - Daily Board,false,,false
645ad4a5ff6a4d4410b83273,Focused 🔎,https://trello.com/c/kVZLvfyi/62-focused-%F0%9F%94%8E,,,,,0,,0,0,0,0,2023-08-21T23:22:28.492Z,645831cacb91118593e7b00e,Today we feel...,643dd6098fc6fd18c0849aee,Barrel of Apprentices - Daily Board,false,,false
645831f8c29bb7593e69e5a6,Sad 🥺,https://trello.com/c/JPMnFrga/54-sad-%F0%9F%A5%BA,,,,,0,,0,0,0,0,2023-08-21T23:22:28.490Z,645831cacb91118593e7b00e,Today we feel...,643dd6098fc6fd18c0849aee,Barrel of Apprentices - Daily Board,false,,false
645983e8562434525f0cd438,Secure 🗝️,https://trello.com/c/Ty8hAv61/56-secure-%F0%9F%97%9D%EF%B8%8F,,,,,0,,0,0,0,0,2023-08-21T23:22:28.477Z,645831cacb91118593e7b00e,Today we feel...,643dd6098fc6fd18c0849aee,Barrel of Apprentices - Daily Board,false,,false
643dd7324d4c04c8588394fa,Date,https://trello.com/c/qccfsD8w/3-date,"## Our standup update…

- Context:
- Plan:
- Blockers:

## What we did…

## TIL

## To do tomorrow…",,,,0,,0,0,0,0,2023-10-19T05:04:53.799Z,643dd68f6fe152b3a225805b,Where we left it...,643dd6098fc6fd18c0849aee,Barrel of Apprentices - Daily Board,false,,false
6535af93162e0ffcf17919d8,23/10/23,https://trello.com/c/JUSZXHF2/258-23-10-23,"## Our standup update…

- Context:
- Plan:
- Blockers:

## What we did…

**Demi 🦖**

- Work on Coding Test - turn into Javascipt
  - Install dependancies
  - Node not working → Install prompt-sync dependency (missed a step in instructions
  - returning new array but with float numbers - need to be more specific with my answers
- Reading on Javascript
  - [https://www.codecademy.com/article/getting-user-input-in-node-js](https://www.codecademy.com/article/getting-user-input-in-node-js ""smartCard-inline"")
- Flesh out a personal PR process

**Hayley**

- Battled to get Elements running locally

## TIL

## To do tomorrow…",,,,0,,0,0,0,0,2023-10-23T05:02:40.498Z,643dd68f6fe152b3a225805b,Where we left it...,643dd6098fc6fd18c0849aee,Barrel of Apprentices - Daily Board,false,,false
653201107e7767693fe2837a,20/10/23,https://trello.com/c/c66jjkaC/257-20-10-23,"## Our standup update…

- Context:
- Plan:
- Blockers:

## What we did…

**Demi 🦖**

- Worked on Reviews in card
- Ran through the remaining comments on the review with Hayley
  - Of course the rspec passed when she was watching
- Raf and Mike review with some final amendments and merged
- PR Process notes:
  - Commit message ""If applied, this commit will"" describe the change in 50 characters or less.
  - Complete PR checklist
  - Await reviews - amend where necessary
  - Check all builds are passing in Github
  - `elements-storefront` must always be merged before `elements-backend` if there are matching PRs
    - When `elements-storefront` has been merged open buildkite and rollbar
    - Wait for buildkite build to finish
    - Check in on Rollbar for any errors
    - If all clear merge `elements-backend` PR and repeat process

**Hayley**

- Working on understanding the overlap between docker and buildkite
- Watched Cat’s demo on buildkite
- Enrico helped me understand why there are so many docker images in elements on buildkite [https://envato.slack.com/archives/C273Q21PU/p1697694884568049](https://envato.slack.com/archives/C273Q21PU/p1697694884568049 ""smartCard-inline"")
- Just generally thought about stuff 🤹‍♀️

## TIL

## To do tomorrow…",,,,0,,0,0,0,0,2023-10-20T05:18:11.019Z,643dd68f6fe152b3a225805b,Where we left it...,643dd6098fc6fd18c0849aee,Barrel of Apprentices - Daily Board,false,,false
6530b80c3f7aae5de4766e21,19/10/23,https://trello.com/c/kqI9q5Oh/256-19-10-23,"## What Hayley did…

- Slept in 🥱
- Caught up with Ai and Krasi
- Did some study on Docker
  - Rewatched Cat’s preso
  - Remembered a bunch of commands
  - Learned how caching works in the Dockerfile
- Reported a UI bug to Buildkite

‌

**Demi 🦖 - Slice-a-palooza workshop**

Alistair Cockburn Elephant Carpaccio concept
Horizontal Slicing:

- Divide work based on architectual layers
  Vertical ""Cake"" Slicing
- Each story cuts through all the layers or components
- Every slice adds visible value
- constant re-factoring
- Co-requisite of awesome:
  - Continuous integration
  - Continuos Delivery

Neil Killick - Heirarchy of slicing mehtods
Capability Slice:

- Whole products -> epics & adaptable roadmaps
- Great for BIG PICTURE visualising

Functional Slice:

- Epics -> Stories in a narrative
- Great for flows, journeys, experiences

Implementations Slice:

- Big stories -> Small stories -> Tasks
- Great for actual implementation

## TIL

In the context of Docker: if a layer is updated, then everything after that layer will also be updated. To optimise, put commands that are unlikely to update at the start of the file.

## To do tomorrow…

- Ask Demi all about her training day!
- Understand [this discussion](https://github.com/envato/elements-backend/pull/7328/files#r1361405388 ""‌"")",,,,0,,0,0,0,0,2023-10-20T04:24:36.876Z,643dd68f6fe152b3a225805b,Where we left it...,643dd6098fc6fd18c0849aee,Barrel of Apprentices - Daily Board,false,,false
652f2029934629b943dbc5cc,18/10/2023,https://trello.com/c/eRqeIjdh/254-18-10-2023,"## Our standup update…

- Context:
- Plan:
- Blockers:

## What we did…

**adora** :cherry_blossom:

- Goal of the day:
  - ~~Codewars with TDD~~
  - ~~Msg Tania~~
  - ~~Watch the video for Engineering Bookclub today~~
- Grooming
  - Groomed the FlashSale related cards.
- Engineering Bookclub:
  - Article - [https://dannorth.net/cupid-the-back-story/](https://dannorth.net/cupid-the-back-story/ ""smartCard-inline"")
  - Video - [https://www.youtube.com/watch?v=KRLOCFDw5x4](https://www.youtube.com/watch?v=KRLOCFDw5x4 ""smartCard-inline"")
  - Solid - hard to relate to daily work other than the “S” - Single responsibility
  - C - Composable
    - Composability vs Inheritance
  - U - Unix Philosophy
  - P - Predictable
  - I - Idiomatic
    - consistency more important
  - D - Domain-based
- Rails
  - Did exercise (built a simple app) on Codecademy to practice rails.
- The Well-Grounded Rubyist
  - Ruby → from the idea of manipulating data through object (_object orientation_)
  - OOP → you perform calculation, data manipulation by creating objects & asking them to perform actions and provide you w/ info.

## TIL

## To do tomorrow…",,,,0,,0,0,0,0,2023-10-18T05:24:05.138Z,643dd68f6fe152b3a225805b,Where we left it...,643dd6098fc6fd18c0849aee,Barrel of Apprentices - Daily Board,false,,false
652db6299176baf555073766,17/10/2023,https://trello.com/c/oF2N6E02/251-17-10-2023,"## Our standup update…

- Context:
- Plan:
- Blockers:

## What we did…

**REDUX**

- Building counter.
- Slice contains certain reducers and states for a specific feature.
- Local state vs global state
  - Local state → only be accessed inside the component
  - Global state → can be accessed anywhere within the app
- `Provider`
  - In order for the states inside `store` object to be accessed within the app, we need to use `Provider` at `index.js`.
- `configureStore`
- `useDispatch`
- `useSelector`
- `createSlice`
  - It returns an object looks like this:
  - ```
    {
        name : string,
        reducer : ReducerFunction,
        actions : Record<string, ActionCreator>,
        caseReducers: Record<string, CaseReducer>.
        getInitialState: () => State
    }
    ```
  - …
- `immer` (library)
  - This allows us to freely mutate the state, and it will internally be converted to an immutable version

**adora** :cherry_blossom:

- JS:
  - Read a little bit about recursive \@.@
  - [ES6 Syntax & Overview](https://www.taniarascia.com/es6-syntax-and-feature-overview/ ""‌"")
- The Well-Grounded Rubyist
  - `require` and `load`
- REDUX
  - [Redux Overview and Concept](https://redux.js.org/tutorials/essentials/part-1-overview-concepts ""‌"")
  - [Redux Toolkit](https://blog.logrocket.com/understanding-redux-tutorial-examples/ ""‌"")

## TIL

- Double Arrow functions aka Currying:
- ```javascript
  const add = x => y => x + y

  // same as
  function add(x){
    return function(y){
      return x + y
    }
  }
  ```
- …

## To do tomorrow…",,,,0,,0,0,0,0,2023-10-17T22:47:33.853Z,643dd68f6fe152b3a225805b,Where we left it...,643dd6098fc6fd18c0849aee,Barrel of Apprentices - Daily Board,false,,false
652ca4c1288341f35a5950bf,16/10/2023,https://trello.com/c/GAdkSwcW/250-16-10-2023,"## Our standup update…

- Context:
- Plan:
- Blockers:

## What we did…

**adora** :cherry_blossom:

- Debugged Quizzes app with Hayley:
  - `checked` - under radio button `<input>` tag:
    - ```
      <%= o.answer && ""checked""
      ```
- Read links from [mentorloop](https://mentorloop.com/blog/ ""‌"") - suggested by Jaime
- **REDUX**
  - State management library or pattern
  - Everything is immutable → You need to make copy of it, then update the copy instead.
  - **Redux terminology:**
    1. `store` : an object
       \- Create `store` variable by using `Redux.createStore(<reducer_name>, {<initial_state_value>})`
       \- All the states are kept inside `store` object
       \- Eg:
       \- \`\``javascript
       var store = Redux.createStore(counter, { count: 0 });
       // more than 1 state
       var store = Redux.createStore(counter, { count: 0, times: 0 });
    ```
    ‌
    ```
    1. Reducer : a function
       \- Receive the current state & action as parameter
       \- Make a copy of the state with the matching action’s `type` and `payload`, then update the state’s value accordingly.
       \- The return value of the reducer function will be passed to `dispatcher`.
    2. Event
       \- i.e. deposit $10 or withdraw $10
       \- Event will be transformed into an action
    3. Actions : an object
       \- `type` : description of the action
       \- Convention format is `domain/EVENTNAME`:
       \- `domain` → the feature or category that the action belongs to
       \- `EVENTNAME` → the specific thing that happened
    ```
    - `payload` (optional) : the additional info about what happened.
    ```
    1. Dispatcher : Redux magic
       \- It’s the only way you can update the state value is to call `store.dispatch(<action>)` and pass in an `action` object.
       \- Then it will run the reducer function and save the new state value inside.
    2. Selector (optional) : a function
       \- A getter function → only to get a thing (or state) you want from the `store` object and return it.
    3. `getState()`
       \- `store.getState()` to retrieve the updated state value.
    4. `store.subscribe()`
       \- If the state changes, it will trigger the `render()` function.
  - Good resources: [https://redux.js.org/tutorials/fundamentals/part-2-concepts-data-flow](https://redux.js.org/tutorials/fundamentals/part-2-concepts-data-flow ""smartCard-inline"")

‌

**Demi 🦖**

- Worked on card
  - rspec did not pass however felt like I hit a wall with looking so put up the PR for feedback for help.
  - Awaiting review from team
- Redux learning:
  - library for managing application state - and pattern - it is a way of approaching managing state
    - State = anything you want to keep track of that you don't want to loose
    - Anywhere can access state from the Redux library as opposed to reaching for the changed states in a component
    - Everything is immutable
  - `Store`: (object) - when you create a store initial state and a reducer (reducer has to take a current state and an action) store must contain a reducer when initialised
    - `Dispatcher` - the only way to update state is to go through a dispatcher. Takes the action object and determines which reducer  (Redux magical land)
    - `Reducer` - takes current state and action, makes a copy of state and update the copy with the new information. Goes back to dispatcher and updates store to change `store`
    - `State` - immutable must be made as a copy to be changed to keep history

## TIL

## To do tomorrow…",,,,0,,0,0,0,0,2023-10-16T22:58:16.893Z,643dd68f6fe152b3a225805b,Where we left it...,643dd6098fc6fd18c0849aee,Barrel of Apprentices - Daily Board,false,,false
6528a99ef27087c538dcec74,13/10/23,https://trello.com/c/R2MrAC0l/245-13-10-23,"## Our standup update…

- Context:
- Plan:
- Blockers:

## What we did…

**Demi 🦖**

- Skrill DB Update - Lucy
- ‌

‌

**adora** :cherry_blossom:

- Paired with Mike to check my PR:
  - Check all the endpoints on `backend`:
    - `http://127.0.0.1:5050/rails/info/routes`[-](http://127.0.0.1:5050/rails/info/routes- ""‌"") ensure server is running
    - `rails routes` - command
    - `rails routes | grep download_modal` - to check routes for certain part
    - (use Postman to check the response)

## TIL

## To do tomorrow…",,,,0,,0,0,0,0,2023-10-15T23:42:06.650Z,643dd68f6fe152b3a225805b,Where we left it...,643dd6098fc6fd18c0849aee,Barrel of Apprentices - Daily Board,false,,false
65274115710a2e73ac0b68e7,12/10/2023,https://trello.com/c/Yon8bwIA/243-12-10-2023,"## Our standup update…

- Context:
- Plan:
- Blockers:

## What we did…

**adora** :cherry_blossom:

- The card: [https://trello.com/c/CAqX4J8B/5752-remove-free-trials-p1-download-modal](https://trello.com/c/CAqX4J8B/5752-remove-free-trials-p1-download-modal ""smartCard-inline"")
  - Filed PR for `storefront` and `backend`
- Completed CultureAmp survey
- Retro with the acquisition essential team
- Catch-up with Jaime

‌

**Demi 🦖**

- Remove code from frontend and back end for the card
- Found `free_trial_unexpired_but_canceled: free_trial_unexpired_but_canceled?` - check for card
- Unable to commit changes due to Standard Layout being attached to Items Pages and more
- Backend changes are failing tests even though removed

## TIL

## To do tomorrow…",,,,0,,0,0,0,0,2023-10-12T22:22:09.460Z,643dd68f6fe152b3a225805b,Where we left it...,643dd6098fc6fd18c0849aee,Barrel of Apprentices - Daily Board,false,,false
